266.65
266.35
271.35
273.95
263.35
260.15
256.15
256.65
257.85
268.65
273.15
275.95
265.35
258.15
264.15
267.85
267.65
271.15
273.15
274.45
274.65
274.65
271.35
271.15
271.85
273.65
272.65
271.15
269.15
259.65
258.15
264.65
262.65
265.85
264.35
269.65
261.15
269.15
267.65
259.65
258.35
261.15
264.15
266.35
264.65
269.85
267.35
266.35
272.85
276.65
271.35
268.35
275.15
280.45
274.95
275.15
270.85
273.95
271.85
276.15
262.65
260.85
255.85
259.85
266.65
274.45
277.95
270.35
265.65
256.15
258.65
260.65
263.65
265.15
266.65
267.65
265.85
270.85
270.85
276.65
262.65
268.35
271.65
272.65
270.35
273.95
276.65
275.65
273.15
274.15
275.65
275.65
276.15
275.45
278.45
276.45
275.95
277.65
281.95
288.15
279.65
280.15
280.45
280.65
281.95
285.45
278.95
276.95
279.65
280.45
283.15
281.45
282.95
278.65
281.95
286.15
292.15
288.65
287.45
277.65
281.95
284.15
282.15
281.45
281.45
283.65
277.95
276.15
277.45
281.65
282.65
286.65
285.65
284.65
286.95
287.65
294.65
298.15
285.65
284.95
286.15
287.65
287.15
290.95
289.95
287.45
289.45
291.15
289.15
291.45
290.15
286.95
284.95
287.45
287.15
287.95
286.15
288.95
293.65
292.15
292.45
299.45
300.45
296.15
290.45
290.15
290.95
295.15
298.65
296.95
293.65
291.95
292.65
293.15
293.45
290.45
290.15
288.15
290.95
289.15
292.45
294.95
293.15
292.95
292.45
292.95
294.65
296.65
293.15
292.95
294.15
295.15
292.15
291.15
291.45
295.65
295.45
295.15
296.45
295.95
296.45
295.45
293.95
292.45
288.95
291.45
291.95
296.15
291.65
291.95
293.45
294.15
294.65
297.45
294.65
296.15
293.65
290.15
290.15
292.15
292.95
293.15
294.15
292.45
293.65
293.65
295.15
291.15
292.45
292.65
294.45
294.15
295.45
295.65
291.95
290.45
288.15
288.45
289.65
290.15
292.15
289.95
286.95
285.15
285.15
286.45
289.45
291.15
289.15
289.65
286.65
287.65
286.15
288.15
290.45
292.15
293.15
292.95
294.15
295.15
293.65
294.65
295.15
293.15
293.15
294.45
298.15
297.95
296.95
297.95
285.65
283.15
284.15
283.45
285.65
288.15
289.65
288.65
288.65
287.65
293.65
288.45
288.65
282.45
281.95
283.15
288.65
290.95
279.15
280.95
286.95
286.45
286.65
286.95
287.15
287.95
290.15
284.65
280.65
280.95
284.65
281.65
281.15
280.65
276.15
282.45
282.95
275.45
281.15
281.65
274.95
277.65
276.45
265.65
267.65
273.15
273.15
273.95
274.15
278.45
270.15
270.35
271.85
267.15
274.65
273.15
270.15
277.45
279.45
270.35
266.15
273.45
275.95
272.15
274.95
275.45
275.15
276.65
279.65
274.45
272.65
271.65
270.65
268.65
260.15
263.85
260.35
256.35
256.35
260.85
256.35
260.15
270.65
269.65
260.65
260.85
263.65
264.15
265.85
258.65
250.35
NaN
NaN
251.65
251.15
