0.11
3.03
26.57
4.21
0
0
0.11
0
0
14.37
3.4
0.59
0
0.11
0
0
8.52
0.34
0
0.55
0.54
0
0.26
7.3
2.03
0.54
0.51
2.79
0.51
0
2.03
0
0.76
0
2.54
1.52
7.37
19.95
0
0
3.81
0.11
24.13
0
20.32
3.81
0
0
0
0
0
1.56
0
0
3.19
12.37
0
0
16.04
5.12
0
0
0
0
0.51
10.74
0
0
0
0
0
0
22.86
1.27
0
0
0
0
1.56
0
0
8.89
15.14
0
2.17
7.88
0
0
0.11
7.59
0.15
0
11.15
25.84
2.58
28.49
0.15
0
0
1.97
2.38
0.15
0.15
0
16.25
9.52
0
0
15.64
9.11
1.56
0
0
0
2.78
0.15
5.64
0.15
0
31.14
35.22
2.78
0
12.17
40.12
13.39
0.74
0.15
0
0
0
0.74
0.74
2.58
0
0
0
0.95
0
0
14.62
1.36
0
0
12.58
0.95
0
7.07
25.84
5.44
0.95
0.54
0.15
0
1.15
16.86
12.37
0
0
0
0
0
0
0
0
16.45
0
0.15
0.74
3.19
2.17
0.15
14.41
1.15
0.54
37.26
0.74
1.76
3.19
26.04
23.59
15.02
23.8
0.15
0
0
0.15
21.14
0
9.11
0.95
15.02
8.29
0.15
15.64
0
1.15
0.15
0
0.15
0
0
0
19.31
45.01
0.15
0
0
0
0
0
0
0
0
6.05
1.76
1.56
0.15
0
0
0
0
3.6
15.43
0.15
0.15
0.15
0
24.41
3.6
0
0
9.92
18.08
0
0
0
0
0
0
0
0.95
0
0
4.21
4.01
24.2
0
0.54
9.31
1.36
0
0
0
0
0
0
0
0
0
0
0.15
0
0
0
0
0
0
0
9.92
0
0
0
0
0
0
11.96
0
0
8.7
1.15
6.66
0
0
0
0.74
13.39
7.27
0.15
0
1.56
0
0
0
0
8.7
3.19
0.15
0
0
9.72
NaN
1.97
0.15
16.86
23.39
0.15
1.15
15.02
0
0
0
4.01
0
0
0
0
0
0
3.19
0
10.9
0.15
0
3.6
0
0
0.74
5.14
8.13
0
0.54
0
4.62
0
0
0
0.74
3.4
0.11
0
0
6.6
0
2.54
10.92
0
0
5.08
0
0.11
10.16
2.22
0
0.11
0.11
5.08
5.08
1.27
0
0
NaN
0
1.27
0
